protein	ionm	id	uid	mz	mzcorr	intensity	cls	headgroup1	rtmean	rtms2	rtmin	rtmax	headgroup	lyso	pref	carb	unsat	fa1p	fa1c	fa1u	fa2p	fa2c	fa2u	fa3p	fa3c	fa3u	fa4p	fa4c	fa4u	fullhgroup	mhgroup	uhgroup	phgroup	hgcc	cc	hgfa	ccfa	adduct	mz_theoretical	ppm	set0	set1	set2	screen	exp_date	domain	lit	lcb_pref	manual_id0	comment	manual_id1	manual_id2	invivo_585_681
STARD15	pos	115	1482	640.5333	640.524806528442	360000	IV	ambiguous	19.14	9.2074833	17.25	19.83	Cer		DH	42.0	6.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer	ambiguous	DHCer	Cer	Cer(DH42:6)	42:6	NA	NA	[M+H]+	640.5663216832501	-64.81008039723574	True	True	False	A	1970-01-01	START	False	False	[M+H]+: Ceramide (d42:6); Ceramide (DH42:6) /// [M+NH4]+: Monoalkylmonoacylglycerol (O-38:8) /// [M+Na]+: Ceramide (t39:4); Ceramide (d39:4-OH); Ceramide (d40:3); Ceramide (DH40:3)		[M+H]+: Ceramide (d*42:6) /// [M+NH4]+: Monoalkylmonoacylglycerol (O-38:8) /// [M+Na]+: Ceramide (t*39:4); Ceramide (d*40:3)		NaN
STARD15	pos	115	1482	640.5333	640.524806528442	360000	IV	ambiguous	19.14	9.2074833	17.25	19.83	Cer		DH	40.0	3.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer	ambiguous	DHCer	Cer	Cer(DH40:3)	40:3	NA	NA	[M+Na]+	640.5639159830907	-61.05472642601403	True	True	False	A	1970-01-01	START	False	False	[M+H]+: Ceramide (d42:6); Ceramide (DH42:6) /// [M+NH4]+: Monoalkylmonoacylglycerol (O-38:8) /// [M+Na]+: Ceramide (t39:4); Ceramide (d39:4-OH); Ceramide (d40:3); Ceramide (DH40:3)		[M+H]+: Ceramide (d*42:6) /// [M+NH4]+: Monoalkylmonoacylglycerol (O-38:8) /// [M+Na]+: Ceramide (t*39:4); Ceramide (d*40:3)		NaN
STARD15	pos	115	1482	640.5333	640.524806528442	360000	IV	ambiguous	19.14	9.2074833	17.25	19.83	Cer		t	39.0	4.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	tCer	ambiguous	tCer	Cer	Cer(t39:4)	39:4	NA	NA	[M+Na]+	640.5275304731507	-4.25265828414769	True	True	False	A	1970-01-01	START	False	False	[M+H]+: Ceramide (d42:6); Ceramide (DH42:6) /// [M+NH4]+: Monoalkylmonoacylglycerol (O-38:8) /// [M+Na]+: Ceramide (t39:4); Ceramide (d39:4-OH); Ceramide (d40:3); Ceramide (DH40:3)		[M+H]+: Ceramide (d*42:6) /// [M+NH4]+: Monoalkylmonoacylglycerol (O-38:8) /// [M+Na]+: Ceramide (t*39:4); Ceramide (d*40:3)		NaN
STARD15	pos	115	1482	640.5333	640.524806528442	360000	IV	ambiguous	19.14	9.2074833	17.25	19.83	Cer		d	40.0	3.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer	ambiguous	dCer	Cer	Cer(d40:3)	40:3	NA	NA	[M+Na]+	640.5639157020908	-61.054287776847396	True	True	False	A	1970-01-01	START	False	False	[M+H]+: Ceramide (d42:6); Ceramide (DH42:6) /// [M+NH4]+: Monoalkylmonoacylglycerol (O-38:8) /// [M+Na]+: Ceramide (t39:4); Ceramide (d39:4-OH); Ceramide (d40:3); Ceramide (DH40:3)		[M+H]+: Ceramide (d*42:6) /// [M+NH4]+: Monoalkylmonoacylglycerol (O-38:8) /// [M+Na]+: Ceramide (t*39:4); Ceramide (d*40:3)		NaN
STARD15	pos	116	1483	1055.9094	1055.89539864136	350000	III.2	unknown	19.38	19.390772	19.27	19.53	SM		DH	58.0	4.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHSM	unknown	DHSM	SM	SM(DH58:4)	58:4	NA	NA	[M+Na]+	1055.8854473270508	9.424615458533479	True	True	False	A	1970-01-01	START	False	False	[M+H]+: Triacylglycerol (67:9) /// [M+Na]+: Triacylglycerol (65:6); Sphingomyelin (d58:4); Sphingomyelin (DH58:4)		[M+H]+: Triacylglycerol (67:9) /// [M+Na]+: Triacylglycerol (65:6); Sphingomyelin (d*58:4)		NaN
STARD15	pos	116	1483	1055.9094	1055.89539864136	350000	III.2	unknown	19.38	19.390772	19.27	19.53	TAG			65.0	6.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	TAG	unknown	TAG	TAG	TAG(65:6)	65:6	NA	NA	[M+Na]+	1055.8976677020908	-2.1489399968148803	True	True	False	A	1970-01-01	START	False	False	[M+H]+: Triacylglycerol (67:9) /// [M+Na]+: Triacylglycerol (65:6); Sphingomyelin (d58:4); Sphingomyelin (DH58:4)		[M+H]+: Triacylglycerol (67:9) /// [M+Na]+: Triacylglycerol (65:6); Sphingomyelin (d*58:4)		NaN
STARD15	pos	116	1483	1055.9094	1055.89539864136	350000	III.2	unknown	19.38	19.390772	19.27	19.53	SM		d	58.0	4.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dSM	unknown	dSM	SM	SM(d58:4)	58:4	NA	NA	[M+Na]+	1055.8854473270508	9.424615458533479	True	True	False	A	1970-01-01	START	False	False	[M+H]+: Triacylglycerol (67:9) /// [M+Na]+: Triacylglycerol (65:6); Sphingomyelin (d58:4); Sphingomyelin (DH58:4)		[M+H]+: Triacylglycerol (67:9) /// [M+Na]+: Triacylglycerol (65:6); Sphingomyelin (d*58:4)		NaN
STARD15	pos	116	1483	1055.9094	1055.89539864136	350000	III.2	unknown	19.38	19.390772	19.27	19.53	TAG			67.0	9.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	TAG	unknown	TAG	TAG	TAG(67:9)	67:9	NA	NA	[M+H]+	1055.90009846677	-4.451013326703863	True	True	False	A	1970-01-01	START	False	False	[M+H]+: Triacylglycerol (67:9) /// [M+Na]+: Triacylglycerol (65:6); Sphingomyelin (d58:4); Sphingomyelin (DH58:4)		[M+H]+: Triacylglycerol (67:9) /// [M+Na]+: Triacylglycerol (65:6); Sphingomyelin (d*58:4)		NaN
STARD15	pos	117	1484	479.4311	479.424742743614	340000	III.5	unknown	11.4	10.91189	8.9	12.57	Unknown			NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Unknown	unknown	NA	Unknown	NA	NA	NA	NA		NaN	NaN	True	True	False	A	1970-01-01	START	False	False	unknown		unknown		NaN
STARD15	pos	118	1485	581.5764	581.568688296936	340000	III.2	unknown	17.14	16.987141	16.56	17.52	Cer		DH	36.0	2.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer	unknown	DHCer	Cer	Cer(DH36:2)	36:2	NA	NA	[M+NH4]+	581.5615706407708	12.238869492934208	True	True	False	A	1970-01-01	START	False	False	[M+NH4]+: Ceramide (d36:2); Ceramide (DH36:2)		[M+NH4]+: Ceramide (d*36:2)		NaN
STARD15	pos	118	1485	581.5764	581.568688296936	340000	III.2	unknown	17.14	16.987141	16.56	17.52	Cer		d	36.0	2.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer	unknown	dCer	Cer	Cer(d36:2)	36:2	NA	NA	[M+NH4]+	581.5615706407708	12.238869492934208	True	True	False	A	1970-01-01	START	False	False	[M+NH4]+: Ceramide (d36:2); Ceramide (DH36:2)		[M+NH4]+: Ceramide (d*36:2)		NaN
STARD15	pos	119	1486	580.5863	580.578601425662	340000	III.6	unknown	8.9	NaN	8.58	13.9	Unknown			NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Unknown	unknown	NA	Unknown	NA	NA	NA	NA		NaN	NaN	True	True	False	A	1970-01-01	START	False	False	unknown		unknown		NaN
STARD15	pos	120	1487	697.6411	697.631849279014	340000	IV	ambiguous	18.14	NaN	16.72	18.79	Cer		d	45.0	7.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer	ambiguous	dCer	Cer	Cer(d45:7)	45:7	NA	NA	[M+NH4]+	697.6241708988508	11.006470938733655	True	True	False	A	1970-01-01	START	False	False	[M+NH4]+: Ceramide (d45:7); Ceramide (DH45:7)		[M+NH4]+: Ceramide (d*45:7)		NaN
STARD15	pos	120	1487	697.6411	697.631849279014	340000	IV	ambiguous	18.14	NaN	16.72	18.79	Cer		DH	45.0	7.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer	ambiguous	DHCer	Cer	Cer(DH45:7)	45:7	NA	NA	[M+NH4]+	697.6241708988508	11.006470938733655	True	True	False	A	1970-01-01	START	False	False	[M+NH4]+: Ceramide (d45:7); Ceramide (DH45:7)		[M+NH4]+: Ceramide (d*45:7)		NaN
STARD15	pos	121	1488	713.6713	713.661836718562	340000	IV	ambiguous	18.34	NaN	17.56	19.08	Cer		DH	46.0	6.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer	ambiguous	DHCer	Cer	Cer(DH46:6)	46:6	NA	NA	[M+NH4]+	713.6554710278908	8.919837273827897	True	True	False	A	1970-01-01	START	False	False	[M+NH4]+: Ceramide (d46:6); Ceramide (DH46:6)		[M+NH4]+: Ceramide (d*46:6)		NaN
STARD15	pos	121	1488	713.6713	713.661836718562	340000	IV	ambiguous	18.34	NaN	17.56	19.08	Cer		d	46.0	6.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer	ambiguous	dCer	Cer	Cer(d46:6)	46:6	NA	NA	[M+NH4]+	713.6554715533308	8.919101001642765	True	True	False	A	1970-01-01	START	False	False	[M+NH4]+: Ceramide (d46:6); Ceramide (DH46:6)		[M+NH4]+: Ceramide (d*46:6)		NaN
STARD15	pos	122	1489	698.6688	698.659535651712	340000	IV	ambiguous	19.45	NaN	18.34	20.39	TAG		O	40.0	0.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	TAG-O	ambiguous	TAG-O	TAG	TAG(O-40:0)	40:0	NA	NA	[M+NH4]+	698.6657013586707	-8.824974443110538	True	True	False	A	1970-01-01	START	False	False	[M+NH4]+: Monoalkyldiacylglycerol (O-40:0); Diacylglycerol (40:0)		[M+NH4]+: Monoalkyldiacylglycerol (O-40:0); Diacylglycerol (40:0)		NaN
STARD15	pos	122	1489	698.6688	698.659535651712	340000	IV	ambiguous	19.45	NaN	18.34	20.39	DAG			40.0	0.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DAG	ambiguous	DAG	DAG	DAG(40:0)	40:0	NA	NA	[M+NH4]+	698.6657013586707	-8.824974443110538	True	True	False	A	1970-01-01	START	False	False	[M+NH4]+: Monoalkyldiacylglycerol (O-40:0); Diacylglycerol (40:0)		[M+NH4]+: Monoalkyldiacylglycerol (O-40:0); Diacylglycerol (40:0)		NaN
STARD15	pos	123	1490	557.4816	557.474207793984	340000	III.6	unknown	12.84	NaN	10.7	14.92	Unknown			NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Unknown	unknown	NA	Unknown	NA	NA	NA	NA		NaN	NaN	True	True	False	A	1970-01-01	START	False	False	unknown		unknown		NaN
STARD15	pos	124	1491	699.6549	699.645622576026	330000	IV	ambiguous	18.28	NaN	17.14	18.94	Cer		DH	45.0	6.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer	ambiguous	DHCer	Cer	Cer(DH45:6)	45:6	NA	NA	[M+NH4]+	699.6398209633708	8.292284803366668	True	True	False	A	1970-01-01	START	False	False	[M+NH4]+: Ceramide (d45:6); Ceramide (DH45:6)		[M+NH4]+: Ceramide (d*45:6)		NaN
STARD15	pos	124	1491	699.6549	699.645622576026	330000	IV	ambiguous	18.28	NaN	17.14	18.94	Cer		d	45.0	6.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer	ambiguous	dCer	Cer	Cer(d45:6)	45:6	NA	NA	[M+NH4]+	699.6398209633708	8.292284803366668	True	True	False	A	1970-01-01	START	False	False	[M+NH4]+: Ceramide (d45:6); Ceramide (DH45:6)		[M+NH4]+: Ceramide (d*45:6)		NaN
STARD15	pos	125	1492	729.7036	729.693924130264	330000	IV	ambiguous	18.81	NaN	18.07	19.38	Cer		d	47.0	5.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer	ambiguous	dCer	Cer	Cer(d47:5)	47:5	NA	NA	[M+NH4]+	729.6867715533308	9.802256546301667	True	True	False	A	1970-01-01	START	False	False	[M+NH4]+: Ceramide (d47:5); Ceramide (DH47:5)		[M+NH4]+: Ceramide (d*47:5)		NaN
STARD15	pos	125	1492	729.7036	729.693924130264	330000	IV	ambiguous	18.81	NaN	18.07	19.38	Cer		DH	47.0	5.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer	ambiguous	DHCer	Cer	Cer(DH47:5)	47:5	NA	NA	[M+NH4]+	729.6867711569308	9.802799798379315	True	True	False	A	1970-01-01	START	False	False	[M+NH4]+: Ceramide (d47:5); Ceramide (DH47:5)		[M+NH4]+: Ceramide (d*47:5)		NaN
STARD15	pos	126	1493	606.6058	606.597756407092	330000	III.6	unknown	11.0	18.402452	11.42	16.0	Unknown			NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Unknown	unknown	NA	Unknown	NA	NA	NA	NA		NaN	NaN	True	True	False	A	1970-01-01	START	False	False	unknown		unknown		NaN
STARD15	pos	127	1494	606.5752	606.567156812848	330000	IV	ambiguous	9.85	0.8886822	9.56	14.86	Cer		d	39.0	2.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer	ambiguous	dCer	Cer	Cer(d39:2)	39:2	NA	NA	[M+H]+	606.58197146677	-24.423168869011153	True	True	False	A	1970-01-01	START	False	False	[M+H]+: Ceramide (d39:2); Ceramide (DH39:2)		[M+H]+: Ceramide (d*39:2)		NaN
STARD15	pos	127	1494	606.5752	606.567156812848	330000	IV	ambiguous	9.85	0.8886822	9.56	14.86	Cer		DH	39.0	2.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer	ambiguous	DHCer	Cer	Cer(DH39:2)	39:2	NA	NA	[M+H]+	606.58197174777	-24.42363210915733	True	True	False	A	1970-01-01	START	False	False	[M+H]+: Ceramide (d39:2); Ceramide (DH39:2)		[M+H]+: Ceramide (d*39:2)		NaN
STARD15	pos	128	1495	598.5422	598.534263330428	330000	IV	ambiguous	18.68	NaN	16.56	19.38	Cer		DH	37.0	0.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer-OH	ambiguous	DHCer-OH	Cer	Cer(DH37:0-OH)	37:0	NA	NA	[M+H]+	598.57688636687	-71.20728750608599	False	True	False	A	1970-01-01	START	False	False	[M+H]+: Ceramide (t37:0) /// [M+NH4]+: Diacylglycerol (33:1); Monoalkylmonoacylglycerol (O-34:1)		[M+H]+: Ceramide (t37:0); Ceramide (DH37:0-OH) /// [M+NH4]+: Diacylglycerol (33:1); Monoalkylmonoacylglycerol (O-34:1)		NaN
STARD15	pos	128	1495	598.5422	598.534263330428	330000	IV	ambiguous	18.68	NaN	16.56	19.38	Cer		t	37.0	0.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	tCer	ambiguous	tCer	Cer	Cer(t37:0)	37:0	NA	NA	[M+H]+	598.57688636687	-71.20728750608599	True	True	False	A	1970-01-01	START	False	False	[M+H]+: Ceramide (t37:0) /// [M+NH4]+: Diacylglycerol (33:1); Monoalkylmonoacylglycerol (O-34:1)		[M+H]+: Ceramide (t37:0); Ceramide (DH37:0-OH) /// [M+NH4]+: Diacylglycerol (33:1); Monoalkylmonoacylglycerol (O-34:1)		NaN
STARD15	pos	128	1495	598.5422	598.534263330428	330000	IV	ambiguous	18.68	NaN	16.56	19.38	DAG			33.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DAG	ambiguous	DAG	DAG	DAG(33:1)	33:1	NA	NA	[M+NH4]+	598.5404785533308	-10.383964202131226	True	True	False	A	1970-01-01	START	False	False	[M+H]+: Ceramide (t37:0) /// [M+NH4]+: Diacylglycerol (33:1); Monoalkylmonoacylglycerol (O-34:1)		[M+H]+: Ceramide (t37:0); Ceramide (DH37:0-OH) /// [M+NH4]+: Diacylglycerol (33:1); Monoalkylmonoacylglycerol (O-34:1)		NaN
STARD15	pos	128	1495	598.5422	598.534263330428	330000	IV	ambiguous	18.68	NaN	16.56	19.38	DAG		O	34.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DAG-O	ambiguous	DAG-O	DAG	DAG(O-34:1)	34:1	NA	NA	[M+NH4]+	598.5768863524507	-71.20726341859404	True	True	False	A	1970-01-01	START	False	False	[M+H]+: Ceramide (t37:0) /// [M+NH4]+: Diacylglycerol (33:1); Monoalkylmonoacylglycerol (O-34:1)		[M+H]+: Ceramide (t37:0); Ceramide (DH37:0-OH) /// [M+NH4]+: Diacylglycerol (33:1); Monoalkylmonoacylglycerol (O-34:1)		NaN
STARD15	pos	129	1496	654.5475	654.53882070015	330000	IV	ambiguous	19.2	9.7486739	17.22	19.98	Cer		DH	40.0	4.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer-OH	ambiguous	DHCer-OH	Cer	Cer(DH40:4-OH)	40:4	NA	NA	[M+Na]+	654.5431805376708	-6.660886019991107	False	True	False	A	1970-01-01	START	False	False	[M+H]+: Ceramide (d43:6); Ceramide (DH43:6) /// [M+Na]+: Ceramide (t40:4); Ceramide (d40:4-OH)		[M+H]+: Ceramide (d*43:6) /// [M+Na]+: Ceramide (t*40:4)		NaN
STARD15	pos	129	1496	654.5475	654.53882070015	330000	IV	ambiguous	19.2	9.7486739	17.22	19.98	Cer		DH	43.0	6.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer	ambiguous	DHCer	Cer	Cer(DH43:6)	43:6	NA	NA	[M+H]+	654.58197174777	-65.92153386802913	True	True	False	A	1970-01-01	START	False	False	[M+H]+: Ceramide (d43:6); Ceramide (DH43:6) /// [M+Na]+: Ceramide (t40:4); Ceramide (d40:4-OH)		[M+H]+: Ceramide (d*43:6) /// [M+Na]+: Ceramide (t*40:4)		NaN
STARD15	pos	129	1496	654.5475	654.53882070015	330000	IV	ambiguous	19.2	9.7486739	17.22	19.98	Cer		d	43.0	6.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer	ambiguous	dCer	Cer	Cer(d43:6)	43:6	NA	NA	[M+H]+	654.58197146677	-65.92110461474617	True	True	False	A	1970-01-01	START	False	False	[M+H]+: Ceramide (d43:6); Ceramide (DH43:6) /// [M+Na]+: Ceramide (t40:4); Ceramide (d40:4-OH)		[M+H]+: Ceramide (d*43:6) /// [M+Na]+: Ceramide (t*40:4)		NaN
STARD15	pos	129	1496	654.5475	654.53882070015	330000	IV	ambiguous	19.2	9.7486739	17.22	19.98	Cer		d	40.0	4.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer-OH	ambiguous	dCer-OH	Cer	Cer(d40:4-OH)	40:4	NA	NA	[M+Na]+	654.5431805376708	-6.660886019991107	True	True	False	A	1970-01-01	START	False	False	[M+H]+: Ceramide (d43:6); Ceramide (DH43:6) /// [M+Na]+: Ceramide (t40:4); Ceramide (d40:4-OH)		[M+H]+: Ceramide (d*43:6) /// [M+Na]+: Ceramide (t*40:4)		NaN
STARD15	pos	129	1496	654.5475	654.53882070015	330000	IV	ambiguous	19.2	9.7486739	17.22	19.98	Cer		t	40.0	4.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	tCer	ambiguous	tCer	Cer	Cer(t40:4)	40:4	NA	NA	[M+Na]+	654.5431805376708	-6.660886019991107	True	True	False	A	1970-01-01	START	False	False	[M+H]+: Ceramide (d43:6); Ceramide (DH43:6) /// [M+Na]+: Ceramide (t40:4); Ceramide (d40:4-OH)		[M+H]+: Ceramide (d*43:6) /// [M+Na]+: Ceramide (t*40:4)		NaN
STARD15	pos	130	1497	714.7	714.690523078	330000	III.6	unknown	19.79	NaN	18.53	20.5	Unknown			NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Unknown	unknown	NA	Unknown	NA	NA	NA	NA		NaN	NaN	True	True	False	A	1970-01-01	START	False	False	unknown		unknown		NaN
STARD15	pos	131	1498	731.7181	731.708397417994	320000	IV	ambiguous	18.92	NaN	18.22	19.49	Cer		d	47.0	4.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer	ambiguous	dCer	Cer	Cer(d47:4)	47:4	NA	NA	[M+NH4]+	731.7024215533307	8.16706968190098	True	True	False	A	1970-01-01	START	False	False	[M+NH4]+: Ceramide (d47:4); Ceramide (DH47:4)		[M+NH4]+: Ceramide (d*47:4)		NaN
STARD15	pos	131	1498	731.7181	731.708397417994	320000	IV	ambiguous	18.92	NaN	18.22	19.49	Cer		DH	47.0	4.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer	ambiguous	DHCer	Cer	Cer(DH47:4)	47:4	NA	NA	[M+NH4]+	731.7024212214508	8.167523257918797	True	True	False	A	1970-01-01	START	False	False	[M+NH4]+: Ceramide (d47:4); Ceramide (DH47:4)		[M+NH4]+: Ceramide (d*47:4)		NaN
STARD15	pos	132	1499	495.4619	495.455330175206	320000	IV	ambiguous	12.91	NaN	10.48	13.61	Cer		d	30.0	3.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	dCer	ambiguous	dCer	Cer	Cer(d30:3)	30:3	NA	NA	[M+NH4]+	495.4520205533308	6.6800047994417255	True	True	False	A	1970-01-01	START	False	False	[M+NH4]+: Ceramide (d30:3); Ceramide (DH30:3)		[M+NH4]+: Ceramide (d*30:3)		NaN
STARD15	pos	132	1499	495.4619	495.455330175206	320000	IV	ambiguous	12.91	NaN	10.48	13.61	Cer		DH	30.0	3.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DHCer	ambiguous	DHCer	Cer	Cer(DH30:3)	30:3	NA	NA	[M+NH4]+	495.45202018913074	6.680739890764225	True	True	False	A	1970-01-01	START	False	False	[M+NH4]+: Ceramide (d30:3); Ceramide (DH30:3)		[M+NH4]+: Ceramide (d*30:3)		NaN
STARD15	pos	133	1500	680.715	680.7059737191	320000	III.6	unknown	19.43	NaN	18.37	20.31	Unknown			NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Unknown	unknown	NA	Unknown	NA	NA	NA	NA		NaN	NaN	True	True	False	A	1970-01-01	START	False	False	unknown		unknown		NaN
STARD15	pos	134	1501	465.4157	465.409528587818	310000	III.5	unknown	10.13	10.216701	8.24	11.33	Unknown			NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Unknown	unknown	NA	Unknown	NA	NA	NA	NA		NaN	NaN	True	True	False	A	1970-01-01	START	False	False	unknown		unknown		NaN
STARD15	pos	135	1502	543.4578	543.450593749572	300000	III.6	unknown	12.88	NaN	10.09	14.28	Unknown			NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Unknown	unknown	NA	Unknown	NA	NA	NA	NA		NaN	NaN	True	True	False	A	1970-01-01	START	False	False	unknown		unknown		NaN
STARD15	pos	136	1503	463.4027	463.396555280198	300000	III.5	unknown	9.26	9.2899702	7.59	10.7	Unknown			NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Unknown	unknown	NA	Unknown	NA	NA	NA	NA		NaN	NaN	True	True	False	A	1970-01-01	START	False	False	unknown		unknown		NaN
STARD15	pos	137	1504	515.4276	515.420765430024	300000	III.6	unknown	10.68	NaN	8.77	12.73	Unknown			NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Unknown	unknown	NA	Unknown	NA	NA	NA	NA		NaN	NaN	True	True	False	A	1970-01-01	START	False	False	unknown		unknown		NaN
STARD15	pos	138	1505	475.4002	475.393896193348	300000	III.5	unknown	9.2	9.1068132	7.63	10.92	Unknown			NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Unknown	unknown	NA	Unknown	NA	NA	NA	NA		NaN	NaN	True	True	False	A	1970-01-01	START	False	False	unknown		unknown		NaN
STARD15	pos	139	1506	650.5791	650.570473321134	290000	IV	ambiguous	15.94	NaN	13.45	18.6	DAG		O	38.0	3.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DAG-O	ambiguous	DAG-O	DAG	DAG(O-38:3)	38:3	NA	NA	[M+NH4]+	650.6081665533308	-57.935381285482705	True	True	False	A	1970-01-01	START	False	False	[M+NH4]+: Diacylglycerol (37:3); Monoalkylmonoacylglycerol (O-38:3)		[M+NH4]+: Diacylglycerol (37:3); Monoalkylmonoacylglycerol (O-38:3)		NaN
STARD15	pos	139	1506	650.5791	650.570473321134	290000	IV	ambiguous	15.94	NaN	13.45	18.6	DAG			37.0	3.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DAG	ambiguous	DAG	DAG	DAG(37:3)	37:3	NA	NA	[M+NH4]+	650.5717895533307	-2.023192855632247	True	True	False	A	1970-01-01	START	False	False	[M+NH4]+: Diacylglycerol (37:3); Monoalkylmonoacylglycerol (O-38:3)		[M+NH4]+: Diacylglycerol (37:3); Monoalkylmonoacylglycerol (O-38:3)		NaN
STARD15	pos	140	1507	584.5266	584.518849177284	290000	II	DAG	18.56	NaN	16.33	19.12	DAG			32.0	1.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	DAG	DAG	DAG	DAG	DAG(32:1)	32:1	NA	NA	[M+NH4]+	584.5248507779908	-10.2674859739386	True	True	False	A	1970-01-01	START	False	False	[M+NH4]+: Diacylglycerol (32:1)		[M+NH4]+: Diacylglycerol (32:1)		NaN
STARD15	pos	141	1508	732.7469	732.737183776106	290000	III.6	unknown	19.9	NaN	19.05	20.61	Unknown			NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Unknown	unknown	NA	Unknown	NA	NA	NA	NA		NaN	NaN	True	True	False	A	1970-01-01	START	False	False	unknown		unknown		NaN
STARD15	pos	142	1509	531.4591	531.452052852334	290000	III.6	unknown	12.57	11.75659	10.0	12.69	Unknown			NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Unknown	unknown	NA	Unknown	NA	NA	NA	NA		NaN	NaN	True	True	False	A	1970-01-01	START	False	False	unknown		unknown		NaN
STARD15	pos	143	1510	730.7319	730.722210495006	280000	III.6	unknown	19.86	NaN	19.01	20.61	Unknown			NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	Unknown	unknown	NA	Unknown	NA	NA	NA	NA		NaN	NaN	True	True	False	A	1970-01-01	START	False	False	unknown		unknown		NaN
STARD15	pos	144	1511	712.6848	712.675349799552	280000	IV	ambiguous	19.72	NaN	18.53	20.5	TAG		O	41.0	0.0		NaN	NaN		NaN	NaN		NaN	NaN		NaN	NaN	TAG-O	ambiguous	TAG-O	TAG	TAG(O-41:0)	41:0	NA	NA	[M+NH4]+	712.6813475533307	-8.415758037332669	True	True	False	A	1970-01-01	START	False	False	[M+NH4]+: Diacylglycerol (41:0); Monoalkyldiacylglycerol (O-41:0)		[M+NH4]+: Diacylglycerol (41:0); Monoalkyldiacylglycerol (O-41:0)		NaN
